,viewer_id,viewee_id,timestamp,datetime
807,11598,37513,1698290070.3908737,2023-10-26 03:14:30.390873600
808,27004,7222,1697825495.1218977,2023-10-20 18:11:35.121897728
809,1615,-2048,1699464044.3450348,2023-11-08 17:20:44.345034752
810,-10412,3455,1699514897.9756117,2023-11-09 07:28:17.975611648
811,-11614,9036,1699197155.628047,2023-11-05 15:12:35.628047104
812,-4167,8537,1698723105.7560782,2023-10-31 03:31:45.756078336
813,18,18960,1697913217.7203403,2023-10-21 18:33:37.720340224
814,-4448,1130,1698529116.7357306,2023-10-28 21:38:36.735730688
815,13790,11647,1697628744.9468634,2023-10-18 11:32:24.946863360
816,-9346,1121,1697854385.9336169,2023-10-21 02:13:05.933616896
817,429,2878,1697662735.4986627,2023-10-18 20:58:55.498662656
818,-9703,-7616,1697657271.1371875,2023-10-18 19:27:51.137187584
819,-13333,3579,1699176778.6072211,2023-11-05 09:32:58.607221248
820,-6491,7703,1697775639.8569334,2023-10-20 04:20:39.856933376
821,8883,6155,1698117021.4665413,2023-10-24 03:10:21.466541312
822,9571,-5890,1698326826.488174,2023-10-26 13:27:06.488174080
823,3511,7386,1698197244.1341658,2023-10-25 01:27:24.134165760
824,-477,-8148,1698434440.7554502,2023-10-27 19:20:40.755450368
825,-4040,2420,1697856647.5110676,2023-10-21 02:50:47.511067648
826,-12532,7266,1698553094.3416216,2023-10-29 04:18:14.341621760
827,-2588,-7548,1699508468.980176,2023-11-09 05:41:08.980175872
828,18200,13542,1698461955.842859,2023-10-28 02:59:15.842859008
829,-4094,-17916,1697624817.5877545,2023-10-18 10:26:57.587754496
830,-6335,2547,1699449842.3498614,2023-11-08 13:24:02.349861376
831,6885,10322,1699031744.0621989,2023-11-03 17:15:44.062198784
832,1248,236,1698846101.725174,2023-11-01 13:41:41.725174016
833,-9654,7911,1698145084.3946602,2023-10-24 10:58:04.394660352
834,-7616,-4040,1699248493.9134312,2023-11-06 05:28:13.913431040
835,-12007,16815,1697928517.5507658,2023-10-21 22:48:37.550765824
836,10046,565,1698629486.198976,2023-10-30 01:31:26.198976000
837,-5205,-2728,1698751497.5602293,2023-10-31 11:24:57.560229376
838,-4481,-24057,1699779743.4526134,2023-11-12 09:02:23.452613376
839,10684,-5268,1698226262.1593413,2023-10-25 09:31:02.159341312
840,-9931,-6593,1697856823.2489133,2023-10-21 02:53:43.248913408
841,-826,11175,1698925151.5071752,2023-11-02 11:39:11.507175168
842,-10191,-2869,1697639720.7207663,2023-10-18 14:35:20.720766208
843,-17975,12451,1697857960.3103852,2023-10-21 03:12:40.310385152
844,-4718,3470,1698209359.5226772,2023-10-25 04:49:19.522677248
845,-4495,2411,1697842397.2817254,2023-10-20 22:53:17.281725440
846,-16406,10743,1698171817.2344167,2023-10-24 18:23:37.234416640
847,-14031,4650,1698390716.8078797,2023-10-27 07:11:56.807879680
848,11337,2695,1699905336.9938364,2023-11-13 19:55:36.993836288
849,-2909,6247,1698695429.7581484,2023-10-30 19:50:29.758148352
850,6254,-3132,1698057575.362287,2023-10-23 10:39:35.362287104
851,1379,105,1699114166.543848,2023-11-04 16:09:26.543847936
852,2039,20039,1698275236.0260694,2023-10-25 23:07:16.026069504
853,14671,6609,1699170256.9721022,2023-11-05 07:44:16.972102144
854,-1931,8834,1698358758.3216043,2023-10-26 22:19:18.321604352
855,-11122,9128,1699916012.721075,2023-11-13 22:53:32.721074944
856,3183,7990,1697776871.4391403,2023-10-20 04:41:11.439140352
857,-8005,-14809,1698221515.9192445,2023-10-25 08:11:55.919244544
858,2259,-13701,1699788098.4105494,2023-11-12 11:21:38.410549504
859,-1705,4831,1697530462.394944,2023-10-17 08:14:22.394944000
860,-2846,3249,1698268423.0739703,2023-10-25 21:13:43.073970432
861,4934,14388,1699447954.096086,2023-11-08 12:52:34.096086016
862,3504,-13454,1698210378.137171,2023-10-25 05:06:18.137170944
863,7222,-18129,1699027960.604993,2023-11-03 16:12:40.604993024
864,-839,-13884,1698579679.4026706,2023-10-29 11:41:19.402670592
865,-18027,-6594,1698627366.4497278,2023-10-30 00:56:06.449727744
866,-2758,13820,1698985775.5332234,2023-11-03 04:29:35.533223424
867,1461,-5253,1698501427.9412549,2023-10-28 13:57:07.941254912
868,-1518,-18277,1699207489.4758844,2023-11-05 18:04:49.475884544
869,12123,-5213,1698020959.3445153,2023-10-23 00:29:19.344515328
870,-4681,-9618,1698207629.8688178,2023-10-25 04:20:29.868817920
871,154,8740,1698518675.72278,2023-10-28 18:44:35.722779904
872,5685,243,1699461285.8832073,2023-11-08 16:34:45.883207424
873,15641,-1376,1698088559.2628906,2023-10-23 19:15:59.262890496
874,-12944,2304,1698736377.393616,2023-10-31 07:12:57.393615872
875,-13515,-4681,1698490798.5579536,2023-10-28 10:59:58.557953536
876,5078,-11095,1697949176.640263,2023-10-22 04:32:56.640263168
877,-6795,8688,1697745808.4812996,2023-10-19 20:03:28.481299712
878,-17452,12765,1698620841.870839,2023-10-29 23:07:21.870839040
879,435,2185,1697886456.9396725,2023-10-21 11:07:36.939672576
880,13506,49,1698248776.522802,2023-10-25 15:46:16.522802176
881,-5828,6576,1699779671.0653815,2023-11-12 09:01:11.065381632
882,-5307,5307,1699509708.9554136,2023-11-09 06:01:48.955413504
883,-17796,10509,1698947578.6679342,2023-11-02 17:52:58.667934208
884,-575,19294,1697570204.9938593,2023-10-17 19:16:44.993859328
885,-11568,1772,1697622896.32154,2023-10-18 09:54:56.321540096
886,-7469,-3731,1697646886.6566675,2023-10-18 16:34:46.656667392
887,-5299,6321,1699102703.535566,2023-11-04 12:58:23.535566080
888,20665,-6695,1697866850.3105443,2023-10-21 05:40:50.310544128
889,9381,-13718,1699373247.501491,2023-11-07 16:07:27.501490944
890,-6725,-395,1698447450.1658845,2023-10-27 22:57:30.165884416
891,854,-9276,1698655393.1290703,2023-10-30 08:43:13.129070336
892,-4386,9905,1697737554.324189,2023-10-19 17:45:54.324188928
893,6082,3922,1698453429.8656578,2023-10-28 00:37:09.865657856
894,-12775,-5307,1699149267.0428092,2023-11-05 01:54:27.042809344
895,-6232,458,1698882554.0387251,2023-11-01 23:49:14.038725120
896,14213,-4731,1697747507.146584,2023-10-19 20:31:47.146584064
897,-4482,-2128,1699193985.6462233,2023-11-05 14:19:45.646223360
898,-10711,589,1699311917.9853187,2023-11-06 23:05:17.985318656
899,7890,8949,1698007523.527289,2023-10-22 20:45:23.527288832
900,-9032,12376,1699266484.2805104,2023-11-06 10:28:04.280510464
901,2304,-9964,1698456494.9758205,2023-10-28 01:28:14.975820544
902,-9760,5397,1698574641.7849057,2023-10-29 10:17:21.784905728
903,-12137,1729,1698861287.162091,2023-11-01 17:54:47.162091008
904,-624,-9648,1699631862.3208194,2023-11-10 15:57:42.320819456
905,900,-7827,1697954299.18737,2023-10-22 05:58:19.187369984
906,1406,2957,1699103802.4353979,2023-11-04 13:16:42.435397888
907,2624,-13884,1699417888.7637267,2023-11-08 04:31:28.763726592
908,-4392,-1471,1697674808.4619312,2023-10-19 00:20:08.461931264
909,9876,-10458,1699851971.9549985,2023-11-13 05:06:11.954998528
910,331,814,1698539850.2109876,2023-10-29 00:37:30.210987520
911,7199,22350,1699531146.5409997,2023-11-09 11:59:06.540999680
912,-3642,10899,1698010129.667176,2023-10-22 21:28:49.667175936
913,15934,3106,1699487001.5406072,2023-11-08 23:43:21.540607232
914,-4483,1361,1697688710.0861666,2023-10-19 04:11:50.086166528
915,-6864,7823,1698430334.3751087,2023-10-27 18:12:14.375108608
916,-5347,-10729,1697799272.893045,2023-10-20 10:54:32.893044992
917,10867,-1134,1698563787.1303322,2023-10-29 07:16:27.130332160
918,2237,-412,1699786037.563981,2023-11-12 10:47:17.563981056
919,8740,9458,1698147600.1848874,2023-10-24 11:40:00.184887296
920,-1655,45,1698362738.9074345,2023-10-26 23:25:38.907434496
921,-11480,-767,1699695909.9818006,2023-11-11 09:45:09.981800448
922,-15062,9607,1699530826.3824348,2023-11-09 11:53:46.382434816
923,3635,4407,1697508091.1469612,2023-10-17 02:01:31.146961152
924,9128,6357,1698730457.7951887,2023-10-31 05:34:17.795188736
925,10141,-8507,1698915404.3396916,2023-11-02 08:56:44.339691520
926,-10814,-2137,1698330533.4249766,2023-10-26 14:28:53.424976640
927,-12052,-1266,1698022627.436919,2023-10-23 00:57:07.436919040
928,6258,-2676,1699743865.6005158,2023-11-11 23:04:25.600515840
929,-9618,5699,1698727496.3456326,2023-10-31 04:44:56.345632512
930,18450,-12532,1697879355.2110841,2023-10-21 09:09:15.211084032
931,2226,-639,1697877441.2887564,2023-10-21 08:37:21.288756480
932,8688,-4179,1697683019.753347,2023-10-19 02:36:59.753346816
933,11745,-9153,1697629197.6743572,2023-10-18 11:39:57.674357248
934,-13718,-2352,1698668285.705987,2023-10-30 12:18:05.705987072
935,-11488,-12422,1697551564.9022183,2023-10-17 14:06:04.902218240
936,873,-3278,1698507100.1254437,2023-10-28 15:31:40.125443584
937,-2048,-7410,1697590945.4511323,2023-10-18 01:02:25.451132416
938,-1400,487,1697695251.0278149,2023-10-19 06:00:51.027814912
939,-18551,-7055,1699755057.3336177,2023-11-12 02:10:57.333617664
940,-28,80,1698150378.813266,2023-10-24 12:26:18.813265920
941,-5085,9873,1699242677.411658,2023-11-06 03:51:17.411657984
942,-16504,-7871,1697752097.6198194,2023-10-19 21:48:17.619819520
943,-11441,-23738,1699696144.470311,2023-11-11 09:49:04.470310912
944,-7064,8982,1698067502.173562,2023-10-23 13:25:02.173562112
945,-15465,6908,1697514651.087496,2023-10-17 03:50:51.087495936
946,-4670,-6165,1698290708.8827183,2023-10-26 03:25:08.882718208
947,-3810,20869,1698450342.2215683,2023-10-27 23:45:42.221568256
948,-15474,-3140,1697911016.97874,2023-10-21 17:56:56.978739968
949,-17108,-6582,1698686730.0485058,2023-10-30 17:25:30.048505856
950,4680,21903,1699890741.963446,2023-11-13 15:52:21.963446016
951,13213,-14428,1697579751.0983899,2023-10-17 21:55:51.098389760
952,-10701,-2298,1698245147.8720531,2023-10-25 14:45:47.872053248
953,7354,-29014,1697599901.9841201,2023-10-18 03:31:41.984120064
954,-7062,-3980,1698298162.8498082,2023-10-26 05:29:22.849808128
955,-15781,10068,1699535383.6998107,2023-11-09 13:09:43.699810816
956,-2314,949,1699486089.5350342,2023-11-08 23:28:09.535034112
957,-19183,3554,1699062430.7841651,2023-11-04 01:47:10.784165120
958,-14722,873,1698922701.995307,2023-11-02 10:58:21.995307008
959,-9277,3305,1698091746.5238962,2023-10-23 20:09:06.523896320
960,-8718,3096,1698337589.3621612,2023-10-26 16:26:29.362161152
961,-3069,6082,1699404231.5519896,2023-11-08 00:43:51.551989504
962,-11743,2473,1699923921.527105,2023-11-14 01:05:21.527105024
963,-12417,-12775,1698008978.069235,2023-10-22 21:09:38.069235200
964,-3220,9876,1698556686.8185837,2023-10-29 05:18:06.818583808
965,-1924,-5829,1698425497.096392,2023-10-27 16:51:37.096391936
966,3554,6118,1698939951.063583,2023-11-02 15:45:51.063582976
967,272,-16406,1697983434.7126353,2023-10-22 14:03:54.712635392
968,589,10037,1697992430.5145266,2023-10-22 16:33:50.514526720
969,6452,-17208,1698911051.4233856,2023-11-02 07:44:11.423385600
970,-10247,15597,1699185808.750767,2023-11-05 12:03:28.750767104
971,-630,-7064,1698063618.0297189,2023-10-23 12:20:18.029718784
972,-3144,-9277,1698483930.6655781,2023-10-28 09:05:30.665578240
973,617,4434,1699343594.2674053,2023-11-07 07:53:14.267405312
974,-7834,62,1698402093.1721504,2023-10-27 10:21:33.172150272
975,1404,-10706,1699188753.176859,2023-11-05 12:52:33.176858880
976,3301,-2644,1697938655.4068596,2023-10-22 01:37:35.406859520
977,-2820,-9794,1699812607.4682593,2023-11-12 18:10:07.468259328
978,-7081,26120,1698337972.165658,2023-10-26 16:32:52.165658112
979,-19534,5001,1698824006.71889,2023-11-01 07:33:26.718889984
980,15010,-2820,1699653271.5356414,2023-11-10 21:54:31.535641344
981,-777,-9698,1698519442.503922,2023-10-28 18:57:22.503921920
982,-9482,223,1697553867.0777452,2023-10-17 14:44:27.077745152
983,-12130,19796,1698780597.3404124,2023-10-31 19:29:57.340412416
984,5791,-2748,1697746284.2501667,2023-10-19 20:11:24.250166528
985,21798,1931,1699125687.1214287,2023-11-04 19:21:27.121428736
986,-374,-7214,1697568672.188702,2023-10-17 18:51:12.188702208
987,4263,-30280,1699487501.6614194,2023-11-08 23:51:41.661419264
988,-8369,12411,1698969623.1314409,2023-11-03 00:00:23.131440896
989,20952,-23557,1698328469.1137736,2023-10-26 13:54:29.113773568
990,-4157,14451,1697917038.1670682,2023-10-21 19:37:18.167068160
991,26447,-1184,1698239968.423593,2023-10-25 13:19:28.423592960
992,20869,-16802,1698008934.4018617,2023-10-22 21:08:54.401861632
993,8597,-3436,1698061459.494919,2023-10-23 11:44:19.494919168
994,8360,2069,1699532290.5474768,2023-11-09 12:18:10.547476736
995,-6720,9251,1697597298.992912,2023-10-18 02:48:18.992912128
996,10068,-249,1697847081.8100348,2023-10-21 00:11:21.810034688
997,-11557,15586,1698927527.92817,2023-11-02 12:18:47.928169984
998,7831,9697,1697731785.3009334,2023-10-19 16:09:45.300933376
999,3951,9580,1699089122.4767048,2023-11-04 09:12:02.476704768
1000,-6462,-15673,1698913439.5351639,2023-11-02 08:23:59.535163904
1001,3643,-3511,1698290816.5339673,2023-10-26 03:26:56.533967360
1002,-2817,26566,1697652145.3958056,2023-10-18 18:02:25.395805696
1003,-12050,-21543,1698827118.2907813,2023-11-01 08:25:18.290781184
1004,-9981,10228,1699524146.3542747,2023-11-09 10:02:26.354274816
1005,934,7619,1698481992.6559007,2023-10-28 08:33:12.655900672
1006,-17844,-6900,1698527162.1357043,2023-10-28 21:06:02.135704320
1007,-6122,6150,1698734495.5674226,2023-10-31 06:41:35.567422720
1008,10730,32,1698507593.0843694,2023-10-28 15:39:53.084369408
1009,-3436,-6913,1699433853.5035448,2023-11-08 08:57:33.503544832
1010,-3642,-3050,1697589553.6898952,2023-10-18 00:39:13.689895168
1011,26176,-10191,1698852692.7126539,2023-11-01 15:31:32.712653824
1012,7925,6196,1698455030.424902,2023-10-28 01:03:50.424901888
1013,11965,7372,1699915695.538528,2023-11-13 22:48:15.538528000
1014,2059,2794,1698571851.5127606,2023-10-29 09:30:51.512760576
1015,-16125,1177,1699712628.7633317,2023-11-11 14:23:48.763331584
1016,8874,13756,1699300006.7706702,2023-11-06 19:46:46.770670080
1017,-12669,-1696,1699371992.2917016,2023-11-07 15:46:32.291701504
1018,3587,3394,1699841493.4096916,2023-11-13 02:11:33.409691648
1019,4434,8613,1697610003.6459167,2023-10-18 06:20:03.645916672
1020,2037,14097,1699647818.524997,2023-11-10 20:23:38.524997120
1021,-927,17286,1698012467.5502133,2023-10-22 22:07:47.550213376
1022,14740,-1343,1698214924.3746505,2023-10-25 06:22:04.374650368
1023,15397,-812,1698405262.6107824,2023-10-27 11:14:22.610782464
1024,2031,3986,1698370681.556422,2023-10-27 01:38:01.556421888
1025,2232,-15465,1698093209.7256794,2023-10-23 20:33:29.725679360
1026,-7113,-3580,1699122190.8914657,2023-11-04 18:23:10.891465728
1027,11187,16938,1699658339.066941,2023-11-10 23:18:59.066940928
1028,5792,12229,1699700679.2537055,2023-11-11 11:04:39.253705472
1029,14682,3589,1698781634.555786,2023-10-31 19:47:14.555785984
1030,-10198,9140,1697845104.7066457,2023-10-20 23:38:24.706645760
1031,16161,-6891,1697904886.1826317,2023-10-21 16:14:46.182631680
1032,-8559,30412,1697863710.949621,2023-10-21 04:48:30.949620992
1033,-13406,-3475,1698786816.7857533,2023-10-31 21:13:36.785753344
1034,597,11950,1699344408.2254913,2023-11-07 08:06:48.225491200
1035,5559,-7771,1699593552.327504,2023-11-10 05:19:12.327503872
1036,3137,1805,1699846335.8027217,2023-11-13 03:32:15.802721792
1037,2889,-11034,1697761058.6288767,2023-10-20 00:17:38.628876800
1038,5591,2283,1698395481.5620422,2023-10-27 08:31:21.562042112
1039,-7980,13249,1699131896.251243,2023-11-04 21:04:56.251243008
1040,1366,6117,1699363919.6583998,2023-11-07 13:31:59.658399744
1041,-5213,-7904,1698829463.444332,2023-11-01 09:04:23.444331776
1042,1998,1889,1698909806.79373,2023-11-02 07:23:26.793730048
1043,-5680,1562,1698999156.257956,2023-11-03 08:12:36.257956096
1044,7718,-28,1699362913.5258672,2023-11-07 13:15:13.525867264
1045,5901,-755,1697798795.9985979,2023-10-20 10:46:35.998597888
1046,2411,2781,1698098750.2566173,2023-10-23 22:05:50.256617216
1047,-17466,13874,1698396607.7824523,2023-10-27 08:50:07.782452224
1048,10365,342,1697766423.9395518,2023-10-20 01:47:03.939551744
1049,-23738,-12492,1697996420.1817172,2023-10-22 17:40:20.181717248
1050,2036,-10632,1699852198.2770617,2023-11-13 05:09:58.277061632
1051,-5562,14325,1698058005.351006,2023-10-23 10:46:45.351005952
1052,45,17059,1698433753.307799,2023-10-27 19:09:13.307799040
1053,-12026,8343,1698968746.2340317,2023-11-02 23:45:46.234031616
1054,7499,3137,1699481183.9646397,2023-11-08 22:06:23.964639744
1055,-2137,-11702,1698643545.0224907,2023-10-30 05:25:45.022490624
1056,-12769,-21523,1699511234.6945882,2023-11-09 06:27:14.694588160
1057,12351,5227,1699644170.3101428,2023-11-10 19:22:50.310142720
1058,15355,395,1699885276.7066944,2023-11-13 14:21:16.706694400
1059,-9648,11628,1697545191.4109046,2023-10-17 12:19:51.410904576
1060,2849,-624,1699851078.1110294,2023-11-13 04:51:18.111029504
1061,-4283,-4613,1697507785.518532,2023-10-17 01:56:25.518532096
1062,8844,-8409,1699292780.8155713,2023-11-06 17:46:20.815571200
1063,-6521,7579,1697568162.389101,2023-10-17 18:42:42.389101056
1064,4210,-13313,1698280191.3270109,2023-10-26 00:29:51.327010816
1065,17453,-4678,1698457292.7997005,2023-10-28 01:41:32.799700480
1066,4975,814,1698089184.4572794,2023-10-23 19:26:24.457279488
1067,4971,7640,1698724782.6300428,2023-10-31 03:59:42.630042880
1068,12911,7547,1699437071.9322548,2023-11-08 09:51:11.932254720
1069,-6862,12289,1699511127.6376598,2023-11-09 06:25:27.637659904
1070,-1827,-5481,1698590340.3634365,2023-10-29 14:39:00.363436544
1071,2470,-12306,1699518632.2037761,2023-11-09 08:30:32.203776000
1072,-11847,487,1698524683.4437325,2023-10-28 20:24:43.443732480
1073,-10535,9651,1698188280.2233648,2023-10-24 22:58:00.223364864
1074,-29014,18811,1699315463.2430267,2023-11-07 00:04:23.243026688
1075,8027,8994,1698379253.5402117,2023-10-27 04:00:53.540211712
1076,-2898,-6725,1699188421.6434908,2023-11-05 12:47:01.643490816
1077,-11616,12111,1699624483.7728577,2023-11-10 13:54:43.772857600
1078,-2462,-10194,1698391682.0228775,2023-10-27 07:28:02.022877440
1079,5978,9850,1699358884.9447906,2023-11-07 12:08:04.944790528
1080,2490,357,1697845561.5580633,2023-10-20 23:46:01.558063360
1081,8492,-11550,1698615007.2509599,2023-10-29 21:30:07.250959872
1082,-375,1108,1697578479.1501482,2023-10-17 21:34:39.150148096
1083,-10780,-9745,1699470549.232737,2023-11-08 19:09:09.232737024
1084,342,-3582,1699491827.151645,2023-11-09 01:03:47.151644928
1085,-14781,9545,1697627191.4036965,2023-10-18 11:06:31.403696640
1086,4829,8356,1699702201.628662,2023-11-11 11:30:01.628662016
1087,-10240,-15899,1699890160.2735364,2023-11-13 15:42:40.273536512
1088,11923,-2212,1699006203.5396085,2023-11-03 10:10:03.539608576
1089,5307,10403,1698034634.4598765,2023-10-23 04:17:14.459876608
1090,9152,-17216,1699432432.0991664,2023-11-08 08:33:52.099166464
1091,-1776,2031,1699432383.96643,2023-11-08 08:33:03.966429952
1092,-8999,-7469,1698884228.7062218,2023-11-02 00:17:08.706221824
1093,5663,11947,1699329170.1989787,2023-11-07 03:52:50.198978560
1094,3173,14740,1699001010.3465059,2023-11-03 08:43:30.346505984
1095,10426,1231,1699265445.7494931,2023-11-06 10:10:45.749493248
1096,-4025,-9485,1699222169.8164175,2023-11-05 22:09:29.816417536
1097,2597,12912,1699590857.42203,2023-11-10 04:34:17.422030080
1098,19294,-674,1699547157.9096675,2023-11-09 16:25:57.909667584
1099,6394,-7375,1698448622.105591,2023-10-27 23:17:02.105591040
1100,-2531,-18573,1699118597.964414,2023-11-04 17:23:17.964413952
1101,-13945,-4167,1698790164.5028002,2023-10-31 22:09:24.502800128
1102,3024,6851,1699141061.499077,2023-11-04 23:37:41.499077120
1103,14947,5972,1698272401.299099,2023-10-25 22:20:01.299098880
1104,-8069,-8986,1698117104.431685,2023-10-24 03:11:44.431684864
1105,-4670,-7205,1698997875.3361664,2023-11-03 07:51:15.336166400
1106,15900,-9447,1699110261.8808167,2023-11-04 15:04:21.880816640
1107,13006,-7444,1699857548.3498592,2023-11-13 06:39:08.349859328
1108,17286,21372,1698688123.2343948,2023-10-30 17:48:43.234394880
1109,5409,-5748,1698232612.8563538,2023-10-25 11:16:52.856353792
1110,9626,-275,1697723177.2457943,2023-10-19 13:46:17.245794304
1111,23494,6615,1698837703.355609,2023-11-01 11:21:43.355608832
1112,7911,12397,1697869395.1159728,2023-10-21 06:23:15.115972864
1113,-13754,5764,1699017720.6987891,2023-11-03 13:22:00.698789120
1114,680,-4471,1698862666.2138562,2023-11-01 18:17:46.213856256
1115,-17216,2520,1699551032.7026646,2023-11-09 17:30:32.702664704
1116,7245,5427,1699821017.6419413,2023-11-12 20:30:17.641941248
1117,13249,-746,1697609788.6169095,2023-10-18 06:16:28.616909568
1118,2251,12872,1697729993.5295787,2023-10-19 15:39:53.529578752
1119,-10016,8279,1697963342.4444437,2023-10-22 08:29:02.444443648
1120,14451,4844,1697648605.5337968,2023-10-18 17:03:25.533796864
1121,-19345,-8174,1699360454.5096505,2023-11-07 12:34:14.509650432
1122,7725,2226,1698493119.2167845,2023-10-28 11:38:39.216784384
1123,8589,14692,1697934303.2633097,2023-10-22 00:25:03.263309824
1124,-13155,804,1698540241.3960214,2023-10-29 00:44:01.396021248
1125,-16167,2286,1699895321.4305422,2023-11-13 17:08:41.430542336
1126,-5621,-1810,1699025017.090965,2023-11-03 15:23:37.090964992
1127,-812,-5347,1698009730.7299168,2023-10-22 21:22:10.729916928
1128,-7246,2624,1698563916.5629628,2023-10-29 07:18:36.562962688
1129,-4522,8804,1698202674.121657,2023-10-25 02:57:54.121656832
1130,9171,11904,1697880705.611458,2023-10-21 09:31:45.611458048
1131,-1060,26447,1697807805.6704443,2023-10-20 13:16:45.670444288
1132,3948,-5189,1699097742.1624117,2023-11-04 11:35:42.162411776
1133,-7723,-14497,1697649088.2408886,2023-10-18 17:11:28.240888576
1134,4831,4977,1698176881.640213,2023-10-24 19:48:01.640212992
1135,8382,-2909,1698174725.6924455,2023-10-24 19:12:05.692445440
1136,2090,8779,1697963756.1601849,2023-10-22 08:35:56.160184832
1137,-1807,-8999,1699204566.985004,2023-11-05 17:16:06.985004032
1138,10322,3355,1698665972.2937717,2023-10-30 11:39:32.293771776
1139,-11338,-2485,1698793618.3302655,2023-10-31 23:06:58.330265600
1140,-7964,4070,1699686095.612228,2023-11-11 07:01:35.612227840
1141,7340,-26756,1699342471.263691,2023-11-07 07:34:31.263691008
1142,840,-1417,1699675977.230327,2023-11-11 04:12:57.230326784
1143,-1009,5154,1698240030.111245,2023-10-25 13:20:30.111244800
1144,9686,10365,1698143612.1637902,2023-10-24 10:33:32.163790336
1145,-14127,15355,1699542958.4511707,2023-11-09 15:15:58.451170560
1146,12397,20251,1697738643.9499838,2023-10-19 18:04:03.949983744
1147,6072,-12201,1698814812.3253722,2023-11-01 05:00:12.325372160
1148,-2899,3986,1699239756.052793,2023-11-06 03:02:36.052793088
1149,-11192,17974,1698375428.0840538,2023-10-27 02:57:08.084053760
1150,12376,13517,1698619539.740478,2023-10-29 22:45:39.740477952
1151,-8349,-7323,1699880212.6124496,2023-11-13 12:56:52.612449536
1152,-2880,-10240,1699150829.3312669,2023-11-05 02:20:29.331266816
1153,-5251,9208,1699268154.3995416,2023-11-06 10:55:54.399541504
1154,-1718,-25308,1699717157.5057244,2023-11-11 15:39:17.505724416
1155,8928,12551,1698678223.368421,2023-10-30 15:03:43.368421120
1156,8363,14213,1698897634.290546,2023-11-02 04:00:34.290545920
1157,16753,-11743,1698526457.023568,2023-10-28 20:54:17.023567872
1158,-2401,-867,1698164846.8039274,2023-10-24 16:27:26.803927296
1159,11008,-587,1697719628.856649,2023-10-19 12:47:08.856648960
1160,7823,2090,1699684325.059578,2023-11-11 06:32:05.059577856
1161,7085,-6736,1698610474.716593,2023-10-29 20:14:34.716593152
1162,26566,10514,1697948694.0732543,2023-10-22 04:24:54.073254400
1163,13607,-13945,1698797648.6395385,2023-11-01 00:14:08.639538432
1164,-13021,-13044,1697758008.7040865,2023-10-19 23:26:48.704086528
1165,9887,-5104,1698006272.22375,2023-10-22 20:24:32.223750144
1166,-9276,-12478,1698607745.2272403,2023-10-29 19:29:05.227240448
1167,-8750,26176,1698903743.1528804,2023-11-02 05:42:23.152880384
1168,-3916,137,1699558878.646613,2023-11-09 19:41:18.646612992
1169,3681,-8102,1698032068.6800885,2023-10-23 03:34:28.680088576
1170,-49,736,1699544940.538524,2023-11-09 15:49:00.538523904
1171,-2869,-8750,1698245698.831081,2023-10-25 14:54:58.831080960
1172,6484,17500,1699029413.4798384,2023-11-03 16:36:53.479838464
1173,19916,1819,1698044549.2201076,2023-10-23 07:02:29.220107520
1174,-1090,-4319,1699684579.7246184,2023-11-11 06:36:19.724618496
1175,1853,936,1699825758.499066,2023-11-12 21:49:18.499066112
1176,-11766,-14896,1698439956.6859062,2023-10-27 20:52:36.685906176
1177,6593,1626,1698377931.1486661,2023-10-27 03:38:51.148666112
1178,1361,-4522,1697556314.579771,2023-10-17 15:25:14.579771136
1179,-7651,24003,1698243233.1690185,2023-10-25 14:13:53.169018624
1180,9140,-2030,1699903421.099195,2023-11-13 19:23:41.099194880
1181,10213,-8406,1699268293.4551682,2023-11-06 10:58:13.455168256
1182,1616,-9553,1698951563.6767516,2023-11-02 18:59:23.676751616
1183,-660,14699,1699200944.628782,2023-11-05 16:15:44.628782080
1184,4672,-14311,1699734100.9301393,2023-11-11 20:21:40.930139392
1185,10899,-3025,1698762579.0084314,2023-10-31 14:29:39.008431360
1186,-9153,-14521,1699227201.8905754,2023-11-05 23:33:21.890575360
1187,6615,-5889,1698517225.6532514,2023-10-28 18:20:25.653251328
1188,6779,-10440,1698456652.799148,2023-10-28 01:30:52.799148032
1189,12992,8797,1699145465.000155,2023-11-05 00:51:05.000154880
1190,-9964,-1052,1699491223.6009219,2023-11-09 00:53:43.600921856
1191,7600,-9093,1699802493.5562716,2023-11-12 15:21:33.556271616
1192,7850,-3003,1699245100.3849034,2023-11-06 04:31:40.384903424
1193,-8949,8074,1699487532.7683115,2023-11-08 23:52:12.768311552
1194,424,10578,1697939797.9360242,2023-10-22 01:56:37.936024064
1195,7884,1381,1699306126.1009078,2023-11-06 21:28:46.100907776
1196,2882,-826,1698664340.991915,2023-10-30 11:12:20.991915008
1197,1231,3659,1697761566.5455458,2023-10-20 00:26:06.545545728
1198,16814,2781,1698842746.8501205,2023-11-01 12:45:46.850120448
1199,6066,9330,1699004614.857681,2023-11-03 09:43:34.857681152
1200,5198,5792,1698263848.4645467,2023-10-25 19:57:28.464546560
1201,3213,2088,1697605574.2355516,2023-10-18 05:06:14.235551488
1202,2545,3647,1698840368.4721916,2023-11-01 12:06:08.472191488
1203,-17208,1490,1699236712.3854213,2023-11-06 02:11:52.385421312
1204,8121,7884,1697591075.1066592,2023-10-18 01:04:35.106659072
1205,-1696,-9043,1699072587.8126876,2023-11-04 04:36:27.812687616
